,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
3135,36.4129982,-78.46240234,87978,c-si,fixed-tilt,180,0.0,5.0,6.3,greenfield,non-agrivoltaic,0.0498937
3136,36.32529831,-78.34400177,84320,c-si,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,0.149475
3137,36.41699982,-78.26159668,50268,c-si,fixed-tilt,180,0.0,3.5,3.8,greenfield,non-agrivoltaic,0.142364
3138,36.46839905,-77.59380341,119446,c-si,fixed-tilt,180,,5.0,6.2,greenfield,non-agrivoltaic,-0.40718
3139,36.51549911,-77.65720367,117341,c-si,fixed-tilt,180,,5.0,6.2,greenfield,non-agrivoltaic,-0.385579
3140,36.47700119,-77.4673996,114030,c-si,fixed-tilt,180,,5.0,6.2,greenfield,non-agrivoltaic,-0.349987
3141,35.18119812,-78.09860229,87876,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.104621
3142,35.17969894,-78.10009766,35368,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.225249
3143,35.05989838,-77.8266983,81741,c-si,fixed-tilt,180,30.0,4.8,6.3,greenfield,non-agrivoltaic,0.176649
3144,35.85950089,-77.50029755,122255,c-si,fixed-tilt,180,25.0,5.0,6.2,greenfield,non-agrivoltaic,-0.434848
3145,34.71260071,-79.30210114,89327,c-si,fixed-tilt,180,30.0,4.9,6.3,greenfield,non-agrivoltaic,0.024806
3146,35.26010132,-81.41840363,33040,c-si,fixed-tilt,180,30.0,1.9,2.8,greenfield,non-agrivoltaic,0.354655
3147,34.8567009,-79.10520172,80293,c-si,fixed-tilt,180,25.0,4.9,6.1,greenfield,non-agrivoltaic,0.151109
3148,35.04230118,-78.33580017,82076,c-si,fixed-tilt,180,20.0,4.9,6.4,greenfield,non-agrivoltaic,0.197617
3149,34.79150009,-78.01450348,91964,c-si,fixed-tilt,180,25.0,4.9,6.7,greenfield,non-agrivoltaic,0.0787944
3150,36.41080093,-78.13130188,88333,c-si,fixed-tilt,180,25.0,4.9,6.4,greenfield,non-agrivoltaic,0.0694803
3151,34.30970001,-78.83390045,86177,c-si,fixed-tilt,180,,4.9,6.6,greenfield,non-agrivoltaic,0.165371
3152,36.1556015,-77.21970367,85286,c-si,fixed-tilt,180,20.0,4.7,6.4,greenfield,non-agrivoltaic,0.129531
3153,35.21709824,-78.68979645,85857,c-si,fixed-tilt,180,25.0,4.9,6.6,greenfield,non-agrivoltaic,0.171993
3154,35.35210037,-77.47129822,85413,c-si,fixed-tilt,180,30.0,5.0,6.6,greenfield,non-agrivoltaic,0.181264
3155,34.75730133,-79.4253006,83740,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.189374
3156,35.25149918,-78.36660004,35892,c-si,fixed-tilt,180,25.0,1.9,2.4,greenfield,non-agrivoltaic,-0.0601043
3157,36.44710159,-76.58039856,214550,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.85445
3158,36.05519867,-77.75990295,94292,thin-film,fixed-tilt,180,20.0,5.2,6.8,greenfield,non-agrivoltaic,0.0616693
3159,36.05820084,-77.75720215,116759,thin-film,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,-0.319862
3160,35.09590149,-77.81169891,199757,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.798398
3161,35.42620087,-80.99639893,79740,c-si,fixed-tilt,180,20.0,5.0,6.4,greenfield,non-agrivoltaic,0.25061
3162,36.35380173,-78.58319855,74019,c-si,fixed-tilt,180,,5.0,6.4,greenfield,non-agrivoltaic,0.394523
3163,34.99639893,-77.21970367,89732,c-si,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.198395
3164,35.3689003,-78.80319977,90515,c-si,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.18274
3165,36.2580986,-78.41829681,84657,c-si,fixed-tilt,180,25.0,4.9,7.0,greenfield,non-agrivoltaic,0.306885
3166,34.97019959,-80.38890076,99412,c-si,fixed-tilt,180,20.0,4.9,6.4,greenfield,non-agrivoltaic,-0.11784
3167,35.21929932,-78.66919708,59751,c-si,fixed-tilt,180,0.0,3.4,4.5,greenfield,non-agrivoltaic,0.135816
3168,35.21730041,-78.67340088,92676,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0157454
3169,35.55540085,-80.38510132,88818,c-si,fixed-tilt,180,0.0,4.9,6.8,greenfield,non-agrivoltaic,0.16478
3170,35.41529846,-78.69020081,76914,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.499995
3171,36.14080048,-80.61039734,62879,c-si,fixed-tilt,180,25.0,3.5,4.8,greenfield,non-agrivoltaic,0.159584
3172,35.49980164,-77.10829926,237602,c-si,fixed-tilt,180,25.0,4.5,4.9,greenfield,non-agrivoltaic,-1.13292
3173,35.47340012,-82.89050293,27073,c-si,fixed-tilt,180,25.0,1.5,1.9,greenfield,non-agrivoltaic,0.0167615
3174,35.37720108,-81.79509735,36407,c-si,fixed-tilt,180,0.0,1.9,2.7,greenfield,non-agrivoltaic,0.109114
3175,35.70980072,-81.41259766,35380,c-si,fixed-tilt,180,0.0,1.9,2.6,greenfield,non-agrivoltaic,0.0934851
3176,35.39519882,-77.6207962,86697,c-si,fixed-tilt,180,20.0,4.9,6.5,greenfield,non-agrivoltaic,0.127956
3177,35.36299896,-82.35179901,35271,c-si,fixed-tilt,180,0.0,2.0,2.5,greenfield,non-agrivoltaic,0.0329806
3178,35.30989838,-81.59120178,30455,c-si,fixed-tilt,180,0.0,1.9,2.7,greenfield,non-agrivoltaic,0.445354
3179,35.23120117,-81.56520081,46670,c-si,fixed-tilt,180,25.0,1.9,2.5,greenfield,non-agrivoltaic,-0.36864
3180,34.98040009,-79.60700226,117886,c-si,fixed-tilt,180,,4.9,6.8,greenfield,non-agrivoltaic,-0.273172
3181,35.56150055,-78.5951004,32985,c-si,fixed-tilt,180,25.0,2.6,2.6,greenfield,non-agrivoltaic,0.217271
3182,35.60110092,-78.36840057,33798,c-si,fixed-tilt,180,0.0,1.9,2.8,greenfield,non-agrivoltaic,0.310563
3183,36.09999847,-78.15630341,97369,c-si,fixed-tilt,180,0.0,4.9,6.7,greenfield,non-agrivoltaic,-0.0150259
3184,36.02170181,-78.00830078,36875,c-si,fixed-tilt,180,,1.9,2.6,greenfield,non-agrivoltaic,0.0243673
3185,35.55759811,-79.19660187,91818,c-si,fixed-tilt,180,0.0,6.5,7.0,greenfield,non-agrivoltaic,0.15728
3186,34.50790024,-79.13760376,86625,c-si,fixed-tilt,180,0.0,6.5,6.6,greenfield,non-agrivoltaic,0.156183
3187,35.03469849,-77.19789886,90057,c-si,fixed-tilt,180,0.0,5.0,7.1,greenfield,non-agrivoltaic,0.217624
3188,35.51760101,-78.8015976,78957,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.445364
3189,35.82770157,-77.45770264,156821,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.575822
3190,35.15309906,-77.1344986,57496,c-si,fixed-tilt,180,0.0,4.0,4.5,greenfield,non-agrivoltaic,0.20434
3191,35.26330185,-81.50839996,34160,c-si,fixed-tilt,180,,2.0,2.6,greenfield,non-agrivoltaic,0.154372
3192,36.39360046,-78.33000183,83590,c-si,fixed-tilt,180,0.0,5.0,6.9,greenfield,non-agrivoltaic,0.303618
3193,34.83100128,-79.1210022,40774,c-si,fixed-tilt,180,0.0,4.9,6.0,greenfield,non-agrivoltaic,1.80242
3194,34.81769943,-78.62539673,981850,c-si,fixed-tilt,180,20.0,50.0,75.0,greenfield,non-agrivoltaic,0.160728
3195,35.60139847,-77.6371994,107380,thin-film,fixed-tilt,190,20.0,4.9,6.8,greenfield,non-agrivoltaic,-0.142246
3196,35.22740173,-81.19000244,84000,c-si,single-axis,180,20.0,4.3,5.7,greenfield,non-agrivoltaic,-0.0371404
3197,36.35350037,-78.38079834,83069,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.20392
3198,35.40299988,-79.5530014,86694,c-si,fixed-tilt,180,0.0,5.2,7.1,greenfield,non-agrivoltaic,0.288573
3199,36.13439941,-76.48999786,95471,c-si,fixed-tilt,180,,5.0,7.0,greenfield,non-agrivoltaic,0.0896073
3200,35.87329864,-77.14320374,153299,c-si,single-axis,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,-0.612563
3201,34.75999832,-79.50119781,91854,c-si,fixed-tilt,180,0.0,4.9,6.7,greenfield,non-agrivoltaic,0.0808184
3202,35.38000107,-81.81359863,83884,c-si,fixed-tilt,180,0.0,4.9,6.4,greenfield,non-agrivoltaic,0.158627
3203,35.36869812,-77.45379639,85277,c-si,fixed-tilt,180,15.0,4.9,6.4,greenfield,non-agrivoltaic,0.129715
3204,35.84960175,-78.21070099,90810,c-si,fixed-tilt,180,15.0,4.9,7.0,greenfield,non-agrivoltaic,0.176912
3205,35.83150101,-77.02310181,105116,c-si,single-axis,180,0.0,5.2,7.1,greenfield,non-agrivoltaic,-0.044395
3206,36.11489868,-77.72550201,63635,thin-film,fixed-tilt,180,25.0,3.4,4.5,greenfield,non-agrivoltaic,0.029177
3207,36.24549866,-80.25530243,29042,c-si,fixed-tilt,180,0.0,1.5,2.1,greenfield,non-agrivoltaic,0.0661389
3208,35.44789886,-78.41280365,82358,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.219591
3209,34.8132019,-79.20140076,93704,c-si,fixed-tilt,180,15.0,5.0,7.0,greenfield,non-agrivoltaic,0.121683
3210,34.81549835,-79.20300293,64732,c-si,fixed-tilt,180,,4.9,7.0,greenfield,non-agrivoltaic,0.89733
3211,36.26639938,-78.36499786,103578,c-si,fixed-tilt,180,25.0,5.0,6.8,greenfield,non-agrivoltaic,-0.08832
3212,35.02209854,-80.09609985,117893,thin-film,fixed-tilt,180,15.0,5.0,6.5,greenfield,non-agrivoltaic,-0.332285
3213,35.37799835,-79.91120148,95377,c-si,fixed-tilt,180,25.0,5.0,6.6,greenfield,non-agrivoltaic,-0.0060092
3214,35.79959869,-78.10119629,91256,c-si,fixed-tilt,182,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0410639
3215,35.31430054,-78.08070374,105445,c-si,fixed-tilt,180,20.0,5.0,6.5,greenfield,non-agrivoltaic,-0.181289
3216,34.96139908,-77.98040009,94462,c-si,fixed-tilt,191,,5.0,6.5,greenfield,non-agrivoltaic,-0.0150181
3217,35.22299957,-78.0196991,95171,c-si,fixed-tilt,180,,5.0,6.5,greenfield,non-agrivoltaic,-0.0269103
3218,36.43730164,-78.97160339,38241,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.0872677
3219,34.4992981,-78.65329742,39772,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.0218807
3220,35.30799866,-78.77390289,93126,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.007883
3221,35.18730164,-81.44080353,109156,thin-film,fixed-tilt,180,0.0,5.0,6.4,greenfield,non-agrivoltaic,-0.25116
3222,34.78409958,-79.47460175,107660,thin-film,fixed-tilt,200,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.210711
3223,34.88880157,-79.06159973,122415,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.379533
3224,36.26890183,-76.29930115,85638,c-si,fixed-tilt,180,0.0,3.1,4.2,greenfield,non-agrivoltaic,-0.47359
3225,34.29079819,-77.97509766,33882,c-si,fixed-tilt,180,0.0,1.6,2.1,greenfield,non-agrivoltaic,-0.173487
3226,35.61309814,-80.53289795,49513,c-si,fixed-tilt,180,0.0,2.0,2.4,greenfield,non-agrivoltaic,-0.486849
3227,34.93470001,-78.96179962,38721,thin-film,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,-0.0536142
3228,35.28820038,-77.79489899,41070,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0297367
3229,35.27429962,-78.02300262,42288,thin-film,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0752909
3230,35.99570084,-77.936203,88863,c-si,fixed-tilt,180,20.0,4.9,6.9,greenfield,non-agrivoltaic,0.189987
3231,35.40140152,-80.41840363,86670,c-si,fixed-tilt,180,,5.0,7.7,greenfield,non-agrivoltaic,0.4497
3232,36.43349838,-77.71980286,35493,c-si,single-axis,180,30.0,2.0,3.6,greenfield,non-agrivoltaic,0.741673
3233,35.7478981,-79.45230103,96190,c-si,fixed-tilt,180,0.0,4.9,6.9,greenfield,non-agrivoltaic,0.0527754
3234,36.51079941,-77.67829895,138519,c-si,single-axis,180,35.0,5.0,6.8,greenfield,non-agrivoltaic,-0.472498
3235,34.58280182,-79.03130341,108304,thin-film,fixed-tilt,180,0.0,5.0,6.7,greenfield,non-agrivoltaic,-0.176199
3236,35.73320007,-80.76360321,101809,thin-film,fixed-tilt,180,0.0,5.0,6.8,greenfield,non-agrivoltaic,-0.0618565
3237,34.32360077,-78.19869995,207701,thin-film,fixed-tilt,190,0.0,5.0,6.6,greenfield,non-agrivoltaic,-0.874168
3238,35.21770096,-77.64179993,93367,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0037034
3239,34.76070023,-79.44419861,91319,thin-film,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,0.0145198
3240,34.96920013,-79.94280243,93445,c-si,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.0023553
3241,34.81999969,-79.51540375,109563,thin-film,fixed-tilt,180,0.0,5.0,7.1,greenfield,non-agrivoltaic,-0.107995
3242,34.80870056,-78.95140076,121163,thin-film,fixed-tilt,186,20.0,5.0,6.8,greenfield,non-agrivoltaic,-0.309364
3243,34.96160126,-78.47080231,48060,thin-film,fixed-tilt,180,20.0,2.0,2.7,greenfield,non-agrivoltaic,-0.308041
3244,35.63100052,-80.41919708,87387,c-si,fixed-tilt,180,20.0,3.8,5.8,greenfield,non-agrivoltaic,-0.0716072
3245,35.83050156,-77.61519623,93987,c-si,single-axis,180,20.0,3.0,4.0,greenfield,non-agrivoltaic,-0.624025
3246,36.44210052,-77.16000366,130582,c-si,single-axis,180,30.0,5.0,6.5,greenfield,non-agrivoltaic,-0.456574
3247,34.7682991,-78.98290253,104012,c-si,fixed-tilt,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.0500671
3248,35.4695015,-79.13539886,82762,c-si,fixed-tilt,180,20.0,5.0,6.9,greenfield,non-agrivoltaic,0.322776
3249,34.63600159,-78.92880249,85054,c-si,fixed-tilt,180,10.0,5.0,6.6,greenfield,non-agrivoltaic,0.18883
3250,34.52270126,-78.95749664,97962,c-si,fixed-tilt,180,0.0,5.0,7.1,greenfield,non-agrivoltaic,0.0700366
3251,35.33909988,-79.90110016,90028,c-si,single-axis,180,20.0,4.9,6.9,greenfield,non-agrivoltaic,0.166677
3252,35.04600143,-77.84829712,43168,c-si,fixed-tilt,180,20.0,1.9,2.8,greenfield,non-agrivoltaic,-0.106604
3253,36.09500122,-77.97930145,47005,c-si,fixed-tilt,180,0.0,1.9,2.8,greenfield,non-agrivoltaic,-0.229435
3254,36.09230041,-77.99299622,43391,c-si,fixed-tilt,180,,1.9,2.8,greenfield,non-agrivoltaic,-0.114337
3255,35.71070099,-77.91300201,50368,c-si,fixed-tilt,180,0.0,3.3,4.3,greenfield,non-agrivoltaic,0.369175
3256,34.5483017,-78.81919861,87862,c-si,fixed-tilt,180,20.0,4.8,7.0,greenfield,non-agrivoltaic,0.236913
3257,36.16059875,-76.48840332,81839,c-si,fixed-tilt,180,25.0,4.8,6.9,greenfield,non-agrivoltaic,0.344589
3258,36.32540131,-78.62039948,98314,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.04042
3259,35.19549942,-77.89450073,40989,c-si,fixed-tilt,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0266112
3260,35.54079819,-79.4484024,39743,thin-film,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,0.0230724
3261,35.13439941,-77.53749847,91861,c-si,fixed-tilt,180,0.0,5.0,6.2,greenfield,non-agrivoltaic,-0.0455816
3262,34.67039871,-79.20030212,28010,c-si,fixed-tilt,190,20.0,5.0,6.5,greenfield,non-agrivoltaic,3.7721701
3263,36.07429886,-79.34760284,58126,c-si,fixed-tilt,180,25.0,5.0,5.3,greenfield,non-agrivoltaic,0.50395
3264,35.14780045,-76.80909729,81537,c-si,fixed-tilt,180,15.0,5.0,5.7,greenfield,non-agrivoltaic,0.0104118
3265,35.41529846,-79.57440186,81089,c-si,fixed-tilt,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,0.534334
3266,35.29769897,-81.81220245,38347,c-si,single-axis,180,,2.0,3.0,greenfield,non-agrivoltaic,0.203566
3267,35.74039841,-80.71289825,80544,c-si,fixed-tilt,180,20.0,5.0,6.2,greenfield,non-agrivoltaic,0.174419
3268,36.11389923,-76.50789642,128907,c-si,fixed-tilt,180,0.0,4.8,6.9,greenfield,non-agrivoltaic,-0.369583
3269,35.54729843,-79.74510193,45964,c-si,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,-0.198138
3270,35.34080124,-79.99250031,37279,thin-film,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.131101
3271,35.62850189,-79.87259674,19523,c-si,fixed-tilt,180,23.0,1.3,1.4,greenfield,non-agrivoltaic,0.0522479
3272,35.53290176,-78.63880157,19831,c-si,fixed-tilt,180,0.0,1.6,1.8,greenfield,non-agrivoltaic,0.49434
3273,34.43600082,-77.64129639,95934,c-si,fixed-tilt,180,20.0,4.5,6.9,greenfield,non-agrivoltaic,0.0572161
3274,35.57550049,-78.30110168,55711,c-si,single-axis,180,0.0,2.0,3.0,greenfield,non-agrivoltaic,-0.362105
3275,35.21659851,-77.49960327,86857,thin-film,fixed-tilt,190,20.0,5.0,6.4,greenfield,non-agrivoltaic,0.0980433
3276,34.68050003,-79.18509674,64318,c-si,fixed-tilt,180,,4.1,5.4,greenfield,non-agrivoltaic,0.336376
3277,35.3302002,-78.61109924,48485,thin-film,single-axis,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,-0.271618
3278,36.24599838,-77.08209991,138729,c-si,single-axis,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,-0.424055
3279,36.50790024,-77.61460114,62580,c-si,single-axis,180,25.0,3.0,4.2,greenfield,non-agrivoltaic,-0.0543782
3280,36.4654007,-78.95909882,34156,c-si,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,0.154579
3281,35.60160065,-79.78559875,78135,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.467001
3282,35.81570053,-77.29100037,34875,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.251211
3283,35.75999832,-77.51229858,35174,c-si,fixed-tilt,180,,2.0,2.7,greenfield,non-agrivoltaic,0.169424
3284,35.41490173,-78.40910339,37853,thin-film,single-axis,180,25.0,2.0,2.4,greenfield,non-agrivoltaic,-0.140467
3285,35.70119858,-78.32679749,33879,c-si,fixed-tilt,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,0.305968
3286,36.2840004,-76.60189819,111633,c-si,single-axis,180,25.0,5.0,6.6,greenfield,non-agrivoltaic,-0.239778
3287,36.33129883,-76.05699921,148328,thin-film,single-axis,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,-0.579091
3288,36.27000046,-76.03269959,130554,thin-film,single-axis,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,-0.34971
3289,35.71440125,-79.11779785,90848,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,0.176164
3290,35.35770035,-79.91059875,96843,c-si,single-axis,180,12.0,4.9,7.1,greenfield,non-agrivoltaic,0.0894646
3291,34.83990097,-77.22380066,98025,c-si,single-axis,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.0452898
3292,35.01229858,-78.3506012,104750,c-si,dual-axis,180,12.0,4.9,7.1,greenfield,non-agrivoltaic,-0.03892
3293,35.43470001,-77.97219849,93251,c-si,dual-axis,180,12.0,5.0,6.8,greenfield,non-agrivoltaic,0.0803458
3294,35.13460159,-79.42030334,26465,c-si,fixed-tilt,180,0.0,2.0,2.3,greenfield,non-agrivoltaic,0.404799
3295,35.41189957,-78.60389709,82752,c-si,single-axis,180,30.0,4.3,5.9,greenfield,non-agrivoltaic,0.0426687
3296,34.90819931,-78.91539764,44164,c-si,single-axis,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,-0.245597
3297,34.90909958,-78.91629791,57304,c-si,single-axis,180,30.0,2.0,2.6,greenfield,non-agrivoltaic,-0.558767
3298,34.91009903,-78.91739655,55680,c-si,single-axis,180,25.0,2.0,2.7,greenfield,non-agrivoltaic,-0.486402
3299,35.42079926,-79.70480347,45064,c-si,single-axis,180,0.0,2.0,2.5,greenfield,non-agrivoltaic,-0.324353
3300,35.12189865,-78.20400238,35924,c-si,single-axis,180,27.0,1.5,1.9,greenfield,non-agrivoltaic,-0.384373
3301,34.35309982,-78.78820038,29457,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.587532
3302,35.04669952,-78.81089783,27241,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.504247
3303,34.51810074,-78.52449799,52643,c-si,single-axis,180,25.0,2.0,2.6,greenfield,non-agrivoltaic,-0.465572
3304,34.63050079,-79.09190369,53505,c-si,single-axis,180,8.0,2.0,2.6,greenfield,non-agrivoltaic,-0.484031
3305,34.43889999,-79.08450317,44628,c-si,single-axis,180,25.0,2.0,2.6,greenfield,non-agrivoltaic,-0.259797
3306,34.43640137,-79.08969879,22767,c-si,single-axis,180,35.0,1.0,1.3,greenfield,non-agrivoltaic,-0.286689
3307,35.72869873,-79.74839783,104093,c-si,fixed-tilt,180,30.0,5.0,6.2,greenfield,non-agrivoltaic,-0.229575
3308,35.68759918,-78.0266037,73688,c-si,fixed-tilt,180,0.0,3.8,6.1,greenfield,non-agrivoltaic,0.309085
3309,34.30870056,-78.69979858,116226,c-si,fixed-tilt,180,25.0,5.0,7.1,greenfield,non-agrivoltaic,-0.194179
3310,35.24100113,-81.42949677,42758,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,-0.0921753
3311,35.24489975,-81.43009949,34944,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.247533
3312,35.35010147,-81.81880188,73721,c-si,fixed-tilt,180,0.0,3.0,4.5,greenfield,non-agrivoltaic,-0.195268
3313,34.99039841,-80.09700012,104086,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.162618
3314,35.5257988,-79.20159912,93778,c-si,fixed-tilt,180,0.0,4.9,6.8,greenfield,non-agrivoltaic,0.0708391
3315,36.36289978,-76.86049652,145697,c-si,single-axis,180,35.0,5.0,7.0,greenfield,non-agrivoltaic,-0.49676
3316,34.71680069,-79.31500244,81981,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.369499
3317,35.22729874,-80.54450226,92480,c-si,fixed-tilt,180,27.0,4.9,6.4,greenfield,non-agrivoltaic,-0.0058914
3318,35.87060165,-79.92759705,71001,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.675828
3319,35.51309967,-80.45690155,121456,thin-film,fixed-tilt,180,0.0,5.0,7.6,greenfield,non-agrivoltaic,-0.159701
3320,36.43059921,-79.34960175,95046,thin-film,fixed-tilt,180,0.0,4.9,6.4,greenfield,non-agrivoltaic,-0.0492345
3321,34.30799866,-78.22260284,59313,c-si,fixed-tilt,180,25.0,4.5,5.4,greenfield,non-agrivoltaic,0.50073
3322,34.4679985,-79.15409851,72163,c-si,fixed-tilt,180,25.0,5.4,5.6,greenfield,non-agrivoltaic,0.188931
3323,35.21969986,-81.33139801,40119,c-si,fixed-tilt,180,,1.9,2.6,greenfield,non-agrivoltaic,-0.107895
3324,36.08300018,-79.24289703,50713,c-si,fixed-tilt,190,,3.0,4.0,greenfield,non-agrivoltaic,0.218466
3325,35.72129822,-81.41519928,72739,c-si,fixed-tilt,180,25.0,4.9,6.9,greenfield,non-agrivoltaic,0.589286
3326,35.7765007,-77.88050079,99800,c-si,fixed-tilt,180,25.0,4.9,6.6,greenfield,non-agrivoltaic,-0.0771555
3327,35.78139877,-77.88359833,102627,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.164627
3328,36.36869812,-78.62619781,36299,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,2.47891
3329,35.3689003,-82.35900116,33990,c-si,fixed-tilt,180,,1.5,2.6,greenfield,non-agrivoltaic,0.163203
3330,35.8064003,-77.3022995,86260,c-si,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.136768
3331,36.26129913,-77.07800293,77195,thin-film,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.342048
3332,36.31209946,-80.15249634,65332,c-si,fixed-tilt,180,0.0,4.0,5.0,greenfield,non-agrivoltaic,0.16411
3333,36.47529984,-80.60189819,18605,c-si,fixed-tilt,180,0.0,1.2,1.4,greenfield,non-agrivoltaic,0.134332
3334,36.41249847,-78.17559814,84619,c-si,fixed-tilt,180,0.0,4.9,6.9,greenfield,non-agrivoltaic,0.280331
3335,34.77199936,-79.3391037,396826,c-si,fixed-tilt,180,0.0,20.0,25.7,greenfield,non-agrivoltaic,-0.1089
3336,35.6955986,-81.15170288,302693,c-si,single-axis,178,35.0,17.5,21.9,greenfield,non-agrivoltaic,0.0671008
3337,35.45589828,-77.13580322,283715,c-si,fixed-tilt,176,20.0,15.0,20.0,greenfield,non-agrivoltaic,0.0240147
3338,35.79650116,-78.14289856,150273,c-si,fixed-tilt,181,0.0,11.66,15.0,greenfield,non-agrivoltaic,0.70432
3339,35.86380005,-79.42539978,91344,c-si,fixed-tilt,180,0.0,6.66,8.2,greenfield,non-agrivoltaic,0.471224
3340,35.89429855,-77.16280365,174152,c-si,single-axis,180,35.0,15.0,20.9,greenfield,non-agrivoltaic,1.17274
3341,35.75619888,-78.01360321,139891,c-si,fixed-tilt,180,,10.0,12.3,greenfield,non-agrivoltaic,0.428423
3342,34.82369995,-79.9477005,1178725,c-si,fixed-tilt,180,,78.7,110.0,greenfield,non-agrivoltaic,0.553594
3343,35.28110123,-81.61589813,338768,thin-film,fixed-tilt,180,25.0,19.4,27.0,greenfield,non-agrivoltaic,0.237612
3344,34.83869934,-78.87680054,1298887,c-si,single-axis,188,35.0,71.0,92.0,greenfield,non-agrivoltaic,0.0318233
3345,36.41749954,-77.6556015,207487,c-si,fixed-tilt,191,25.0,15.84,20.0,greenfield,non-agrivoltaic,0.624824
3346,36.45249939,-77.12149811,407066,c-si,single-axis,180,35.0,19.9,26.0,greenfield,non-agrivoltaic,-0.129598
3347,36.3730011,-77.57189941,495039,c-si,single-axis,180,35.0,20.25,26.2,greenfield,non-agrivoltaic,-0.383545
3348,34.83840179,-79.38580322,1516842,c-si,single-axis,180,25.0,64.48,92.0,greenfield,non-agrivoltaic,-0.204283
