,Unnamed: 0,p_state,p_county,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore,efficiency
2237,2237,NY,Genesee,43.02310181,-78.18240356,39709,c-si,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,0.0244718,7.051298194363997e-05
2238,2238,NY,Monroe,43.17139816,-77.39199829,53424,c-si,fixed-tilt,180,15.0,3.4,4.8,greenfield,non-agrivoltaic,0.473003,8.984725965858041e-05
2239,2239,NY,Onondaga,43.15169907,-76.41429901,38698,c-si,fixed-tilt,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,0.0672081,7.235516047340947e-05
2240,2240,NY,Orange,41.37939835,-74.26309967,42097,c-si,fixed-tilt,180,30.0,2.0,2.9,greenfield,non-agrivoltaic,-0.0132137,6.888851937192674e-05
2241,2241,NY,Oneida,43.18470001,-75.4335022,40667,c-si,fixed-tilt,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0140634,6.885189465660117e-05
2242,2242,NY,Orange,41.29430008,-74.55410004,39486,c-si,fixed-tilt,180,30.0,2.0,2.9,greenfield,non-agrivoltaic,0.0924621,7.344375221597528e-05
2243,2243,NY,Jefferson,43.93330002,-75.87210083,39779,c-si,fixed-tilt,180,0.0,2.0,2.9,greenfield,non-agrivoltaic,0.0799124,7.290278790316498e-05
2244,2244,NY,Oneida,43.31359863,-75.69619751,36743,c-si,single-axis,184,0.0,1.8,2.4,greenfield,non-agrivoltaic,-0.0960323,6.531856408023296e-05
2245,2245,NY,Saratoga,43.09199905,-73.74539948,35789,c-si,fixed-tilt,193,26.0,2.0,2.6,landfill,non-agrivoltaic,0.0740021,7.26480203414457e-05
2246,2246,NY,Madison,43.04150009,-75.70130157,37000,c-si,fixed-tilt,180,0.0,1.8,2.4,greenfield,non-agrivoltaic,-0.106558,6.486486486486486e-05
2247,2247,NY,Washington,43.54389954,-73.32299805,30881,c-si,fixed-tilt,180,25.0,2.0,2.5,greenfield,non-agrivoltaic,0.266735,8.095592759301836e-05
2248,2248,NY,Washington,43.54389954,-73.32510376,33790,c-si,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,0.311018,8.286475288546907e-05
2249,2249,NY,Monroe,43.17779922,-77.67649841,27631,c-si,fixed-tilt,180,30.0,1.8,2.6,greenfield,non-agrivoltaic,0.571597,9.409720965582137e-05
2250,2250,NY,Fulton,43.06299973,-74.15879822,41679,c-si,fixed-tilt,180,25.0,2.0,3.0,greenfield,non-agrivoltaic,0.0584746,7.197869430648528e-05
2251,2251,NY,Schenectady,42.75529861,-74.20410156,37759,c-si,fixed-tilt,180,30.0,2.0,3.0,greenfield,non-agrivoltaic,0.231829,7.945125665404274e-05
2252,2252,NY,Fulton,42.99440002,-74.31439972,42400,c-si,fixed-tilt,180,0.0,2.0,3.0,greenfield,non-agrivoltaic,0.0300798,7.075471698113208e-05
2253,2253,NY,Cattaraugus,42.09149933,-78.44180298,112079,c-si,fixed-tilt,180,0.0,4.0,5.7,contaminated,non-agrivoltaic,-0.431523,5.0856984805360506e-05
2254,2254,NY,Suffolk,40.77949905,-73.08080292,41993,c-si,fixed-tilt,144,0.0,2.0,3.0,landfill,non-agrivoltaic,0.0459886,7.144047817493391e-05
2255,2255,NY,Suffolk,40.81829834,-73.18209839,32123,c-si,fixed-tilt,180,22.0,1.5,2.3,contaminated,non-agrivoltaic,0.0496844,7.159978831366932e-05
2256,2256,NY,Suffolk,40.79990005,-73.03639984,21139,c-si,fixed-tilt,175,0.0,1.2,1.7,greenfield,non-agrivoltaic,0.254304,8.042007663560244e-05
2257,2257,NY,Schoharie,42.77470016,-74.56610107,46184,c-si,fixed-tilt,180,30.0,2.0,3.0,greenfield,non-agrivoltaic,-0.104407,6.49575610601074e-05
2258,2258,NY,Montgomery,42.95449829,-74.12220001,37708,c-si,fixed-tilt,180,,2.0,3.0,greenfield,non-agrivoltaic,0.234322,7.95587143311764e-05
2259,2259,NY,Montgomery,42.94850159,-74.12650299,38626,c-si,fixed-tilt,180,20.0,2.0,3.0,greenfield,non-agrivoltaic,0.190457,7.766789209340858e-05
2260,2260,NY,Fulton,43.05960083,-74.73600006,72653,c-si,fixed-tilt,180,,1.4,1.9,greenfield,non-agrivoltaic,-1.00466,2.6151707431214128e-05
2261,2261,NY,Dutchess,41.49150085,-73.98020172,35490,c-si,fixed-tilt,180,30.0,2.0,2.0,greenfield,non-agrivoltaic,-0.304002,5.6353902507748664e-05
2262,2262,NY,Fulton,43.01699829,-74.18530273,24639,c-si,fixed-tilt,180,,1.5,1.9,greenfield,non-agrivoltaic,0.177596,7.71135192175007e-05
2263,2263,NY,Suffolk,40.91049957,-72.75479889,368270,c-si,single-axis,180,0.0,20.0,22.9,greenfield,non-agrivoltaic,-0.168782,6.218263773861568e-05
2264,2264,NY,Tompkins,42.45429993,-76.59459686,52306,c-si,fixed-tilt,180,,1.8,2.3,greenfield,agrivoltaic,-0.591246,4.397201085917485e-05
2265,2265,NY,Sullivan,41.79589844,-75.06289673,37405,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,0.0632111,7.218286325357573e-05
2266,2266,NY,Orange,41.32139969,-74.51390076,38132,c-si,fixed-tilt,180,0.0,1.8,2.8,greenfield,non-agrivoltaic,0.0921232,7.342914087905172e-05
2267,2267,NY,Orange,41.31909943,-74.51490021,44492,c-si,fixed-tilt,180,,2.8,2.8,greenfield,non-agrivoltaic,-0.151382,6.293266205160478e-05
2268,2268,NY,Sullivan,41.77489853,-74.77420044,36604,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,0.0998551,7.376243033548246e-05
2269,2269,NY,Sullivan,41.77479935,-75.0338974,21297,c-si,fixed-tilt,189,25.0,1.4,1.7,greenfield,non-agrivoltaic,0.240463,7.982344931210968e-05
2270,2270,NY,Chemung,42.08729935,-76.71209717,32875,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.364522,8.517110266159696e-05
2271,2271,NY,Chemung,42.09479904,-76.67739868,43861,c-si,fixed-tilt,180,,2.0,2.7,greenfield,agrivoltaic,-0.18327,6.155810401039648e-05
2272,2272,NY,Montgomery,42.89400101,-74.21569824,39469,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.0344188,7.094175175454154e-05
2273,2273,NY,Fulton,43.05329895,-74.30809784,92242,unknown,,180,0.0,5.0,6.9,landfill,non-agrivoltaic,0.124,7.48032349688862e-05
2274,2274,NY,Yates,42.75799942,-77.24729919,62710,c-si,fixed-tilt,180,0.0,4.0,5.5,greenfield,non-agrivoltaic,0.423313,8.770531015786956e-05
2275,2275,NY,Monroe,43.17419815,-77.84529877,145723,c-si,fixed-tilt,180,,2.5,3.4,greenfield,non-agrivoltaic,-1.07007,2.333193799194362e-05
2276,2276,NY,Tioga,42.11610031,-76.1855011,97501,c-si,fixed-tilt,192,,5.0,6.3,greenfield,agrivoltaic,-0.112361,6.46147219002882e-05
2277,2277,NY,Erie,42.76129913,-78.55950165,41873,unknown,,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0600672,6.686886537864495e-05
2278,2278,NY,Tompkins,42.48469925,-76.32039642,74236,c-si,fixed-tilt,180,,1.3,1.7,greenfield,non-agrivoltaic,-1.08009,2.289994072956517e-05
2279,2279,NY,Sullivan,41.59230041,-75.02749634,45067,c-si,fixed-tilt,185,,2.0,2.7,greenfield,non-agrivoltaic,-0.221486,5.991079947633524e-05
2280,2280,NY,Monroe,43.27920151,-77.76300049,44106,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,-0.138605,6.348342629120754e-05
2281,2281,NY,Orange,41.56240082,-74.34529877,34653,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.263143,8.0801085043142e-05
2282,2282,NY,Wyoming,42.55989838,-78.17880249,83805,unknown,,180,20.0,3.8,4.9,greenfield,non-agrivoltaic,-0.254932,5.846906509158165e-05
2283,2283,NY,Wyoming,42.5605011,-78.18039703,25529,unknown,,180,25.0,2.0,2.6,greenfield,non-agrivoltaic,0.751336,0.0001018449606330056
2284,2284,NY,Wayne,43.10350037,-77.34719849,26935,c-si,fixed-tilt,180,,2.0,2.4,greenfield,non-agrivoltaic,0.455747,8.910339706701317e-05
2285,2285,NY,Wayne,43.24269867,-77.26820374,55310,c-si,fixed-tilt,180,,3.0,4.0,greenfield,non-agrivoltaic,0.0663844,7.231965286566624e-05
2286,2286,NY,Wayne,43.10329819,-77.34539795,32476,c-si,fixed-tilt,180,,1.4,2.0,greenfield,non-agrivoltaic,-0.182671,6.15839389087326e-05
2287,2287,NY,Clinton,44.93270111,-73.67269897,45738,c-si,fixed-tilt,180,,2.0,2.9,greenfield,non-agrivoltaic,-0.140434,6.340460885915432e-05
2288,2288,NY,Clinton,44.93270111,-73.67120361,42201,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,-0.0721242,6.634913864600364e-05
2289,2289,NY,Clinton,44.93349838,-73.66950226,43250,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,-0.109457,6.473988439306358e-05
2290,2290,NY,Clinton,44.92860031,-73.66500092,39045,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.0522905,7.171212703291074e-05
2291,2291,NY,Fulton,43.06600189,-74.36009979,22527,c-si,fixed-tilt,180,,1.5,2.0,greenfield,non-agrivoltaic,0.448299,8.878235006880632e-05
2292,2292,NY,Fulton,43.0644989,-74.36019897,35376,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.224833,7.914970601537765e-05
2293,2293,NY,Ontario,42.81610107,-77.0401001,69781,c-si,fixed-tilt,180,0.0,4.0,5.2,greenfield,non-agrivoltaic,0.117403,7.451885183645979e-05
2294,2294,NY,Richmond,40.54330063,-74.23729706,35597,c-si,fixed-tilt,180,,1.7,3.1,greenfield,non-agrivoltaic,0.408945,8.708599039244881e-05
2295,2295,NY,Erie,42.81819916,-78.85610199,38852,c-si,fixed-tilt,180,0.0,2.0,3.0,contaminated,non-agrivoltaic,0.179976,7.721610213116442e-05
2296,2296,NY,Erie,42.81119919,-78.85420227,33588,c-si,fixed-tilt,180,0.0,2.0,3.0,contaminated,non-agrivoltaic,0.460716,8.931761343336905e-05
2297,2297,NY,Erie,42.8091011,-78.85359955,40439,c-si,fixed-tilt,180,,2.0,3.0,contaminated,non-agrivoltaic,0.109677,7.418581072726823e-05
2298,2298,NY,Cattaraugus,42.09749985,-78.44339752,26939,c-si,fixed-tilt,180,,1.6,2.0,contaminated,non-agrivoltaic,0.110976,7.424180556071123e-05
2299,2299,NY,Cattaraugus,42.09909821,-78.44110107,26562,c-si,fixed-tilt,180,25.0,1.6,2.0,contaminated,non-agrivoltaic,0.135421,7.529553497477599e-05
2300,2300,NY,Orange,41.35580063,-74.62190247,30297,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.532651,9.24183912598607e-05
2301,2301,NY,Orange,41.33879852,-74.2881012,35091,c-si,fixed-tilt,180,2.0,2.0,2.7,greenfield,non-agrivoltaic,0.173636,7.694280584765325e-05
2302,2302,NY,Orange,41.34460068,-74.561203,39114,c-si,fixed-tilt,180,25.0,2.0,2.8,greenfield,non-agrivoltaic,0.0493558,7.158562151659252e-05
2303,2303,NY,Ulster,41.96149826,-73.9815979,28154,c-si,fixed-tilt,180,,1.4,1.9,landfill,non-agrivoltaic,-0.0457511,6.748597002202174e-05
